datetime_rnd,ViolationCounty,ViolationPrecinct,lon,lat,counts,dow,hour,month,minute,counts_hat
2017-06-25 20:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,20,6,15,0.15040106951871657
2017-06-25 20:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,20,6,30,0.15040106951871657
2017-06-25 20:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,20,6,45,0.15040106951871657
2017-06-25 21:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,21,6,0,0.13614081996434937
2017-06-25 21:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,21,6,15,0.13614081996434937
2017-06-25 21:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,21,6,30,0.13614081996434937
2017-06-25 21:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,21,6,45,0.13614081996434937
2017-06-25 22:00:00,NY,14,-73.96839761500064,40.774812803870894,1.0,6,22,6,0,0.1356951871657754
2017-06-25 22:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,22,6,15,0.1356951871657754
2017-06-25 22:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,22,6,30,0.1356951871657754
2017-06-25 22:45:00,NY,14,-73.96839761500064,40.774812803870894,1.0,6,22,6,45,0.1356951871657754
2017-06-25 23:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,23,6,0,0.09848484848484848
2017-06-25 23:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,23,6,15,0.09848484848484848
2017-06-25 23:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,23,6,30,0.09848484848484848
2017-06-25 23:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,6,23,6,45,0.09848484848484848
2017-06-26 00:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,0,6,0,0.2909982174688057
2017-06-26 00:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,0,6,15,0.2909982174688057
2017-06-26 00:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,0,6,30,0.2909982174688057
2017-06-26 00:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,0,6,45,0.2909982174688057
2017-06-26 01:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,1,6,0,0.3950534759358289
2017-06-26 01:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,1,6,15,0.3950534759358289
2017-06-26 01:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,1,6,30,0.3950534759358289
2017-06-26 01:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,1,6,45,0.3950534759358289
2017-06-26 02:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,2,6,0,0.3157308377896613
2017-06-26 02:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,2,6,15,0.3157308377896613
2017-06-26 02:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,2,6,30,0.3157308377896613
2017-06-26 02:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,2,6,45,0.3157308377896613
2017-06-26 03:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,3,6,0,0.22415329768270945
2017-06-26 03:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,3,6,15,0.22415329768270945
2017-06-26 03:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,3,6,30,0.22415329768270945
2017-06-26 03:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,3,6,45,0.22415329768270945
2017-06-26 04:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,4,6,0,0.14594474153297682
2017-06-26 04:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,4,6,15,0.14594474153297682
2017-06-26 04:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,4,6,30,0.14594474153297682
2017-06-26 04:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,4,6,45,0.14594474153297682
2017-06-26 05:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,5,6,0,0.36363636363636365
2017-06-26 05:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,5,6,15,0.36363636363636365
2017-06-26 05:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,5,6,30,0.36363636363636365
2017-06-26 05:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,5,6,45,0.36363636363636365
2017-06-26 06:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,6,6,0,1.7987967914438503
2017-06-26 06:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,6,6,15,1.7987967914438503
2017-06-26 06:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,6,6,30,1.7987967914438503
2017-06-26 06:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,6,6,45,1.7987967914438503
2017-06-26 07:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,7,6,0,2.3643048128342246
2017-06-26 07:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,7,6,15,2.3643048128342246
2017-06-26 07:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,7,6,30,2.3643048128342246
2017-06-26 07:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,7,6,45,2.3643048128342246
2017-06-26 08:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,8,6,0,2.2562388591800357
2017-06-26 08:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,8,6,15,2.2562388591800357
2017-06-26 08:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,8,6,30,2.2562388591800357
2017-06-26 08:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,8,6,45,2.2562388591800357
2017-06-26 09:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,9,6,0,2.1889483065953654
2017-06-26 09:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,9,6,15,2.1889483065953654
2017-06-26 09:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,9,6,30,2.1889483065953654
2017-06-26 09:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,9,6,45,2.1889483065953654
2017-06-26 10:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,10,6,0,2.5109180035650622
2017-06-26 10:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,10,6,15,2.5109180035650622
2017-06-26 10:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,10,6,30,2.5109180035650622
2017-06-26 10:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,10,6,45,2.5109180035650622
2017-06-26 11:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,11,6,0,2.6100713012477716
2017-06-26 11:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,11,6,15,2.6100713012477716
2017-06-26 11:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,11,6,30,2.6100713012477716
2017-06-26 11:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,11,6,45,2.6100713012477716
2017-06-26 12:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,12,6,0,2.750668449197861
2017-06-26 12:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,12,6,15,2.750668449197861
2017-06-26 12:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,12,6,30,2.750668449197861
2017-06-26 12:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,12,6,45,2.750668449197861
2017-06-26 13:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,13,6,0,2.4061942959001783
2017-06-26 13:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,13,6,15,2.4061942959001783
2017-06-26 13:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,13,6,30,2.4061942959001783
2017-06-26 13:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,13,6,45,2.4061942959001783
2017-06-26 14:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,14,6,0,2.463458110516934
2017-06-26 14:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,14,6,15,2.463458110516934
2017-06-26 14:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,14,6,30,2.463458110516934
2017-06-26 14:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,14,6,45,2.463458110516934
2017-06-26 15:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,15,6,0,2.4558823529411766
2017-06-26 15:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,15,6,15,2.4558823529411766
2017-06-26 15:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,15,6,30,2.4558823529411766
2017-06-26 15:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,15,6,45,2.4558823529411766
2017-06-26 16:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,16,6,0,2.2003119429590017
2017-06-26 16:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,16,6,15,2.2003119429590017
2017-06-26 16:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,16,6,30,2.2003119429590017
2017-06-26 16:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,16,6,45,2.2003119429590017
2017-06-26 17:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,17,6,0,2.337566844919786
2017-06-26 17:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,17,6,15,2.337566844919786
2017-06-26 17:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,17,6,30,2.337566844919786
2017-06-26 17:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,17,6,45,2.337566844919786
2017-06-26 18:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,18,6,0,1.8099376114081998
2017-06-26 18:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,18,6,15,1.8099376114081998
2017-06-26 18:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,18,6,30,1.8099376114081998
2017-06-26 18:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,18,6,45,1.8099376114081998
2017-06-26 19:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,19,6,0,0.45454545454545453
2017-06-26 19:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,19,6,15,0.45454545454545453
2017-06-26 19:30:00,NY,14,-73.96839761500064,40.774812803870894,2.0,0,19,6,30,0.45454545454545453
2017-06-26 19:45:00,NY,14,-73.96839761500064,40.774812803870894,1.0,0,19,6,45,0.45454545454545453
2017-06-26 20:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,20,6,0,0.589126559714795
2017-06-26 20:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,20,6,15,0.589126559714795
2017-06-26 20:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,20,6,30,0.589126559714795
2017-06-26 20:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,20,6,45,0.589126559714795
2017-06-26 21:00:00,NY,14,-73.96839761500064,40.774812803870894,1.0,0,21,6,0,0.464572192513369
2017-06-26 21:15:00,NY,14,-73.96839761500064,40.774812803870894,1.0,0,21,6,15,0.464572192513369
2017-06-26 21:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,21,6,30,0.464572192513369
2017-06-26 21:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,21,6,45,0.464572192513369
2017-06-26 22:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,22,6,0,0.2836452762923351
2017-06-26 22:15:00,NY,14,-73.96839761500064,40.774812803870894,1.0,0,22,6,15,0.2836452762923351
2017-06-26 22:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,22,6,30,0.2836452762923351
2017-06-26 22:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,22,6,45,0.2836452762923351
2017-06-26 23:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,23,6,0,0.17959001782531195
2017-06-26 23:15:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,23,6,15,0.17959001782531195
2017-06-26 23:30:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,23,6,30,0.17959001782531195
2017-06-26 23:45:00,NY,14,-73.96839761500064,40.774812803870894,0.0,0,23,6,45,0.17959001782531195
2017-06-27 00:00:00,NY,14,-73.96839761500064,40.774812803870894,0.0,1,0,6,0,0.33505850585058505
2017-06-20 00:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,0,6,15,0.33505850585058505
2017-06-20 00:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,0,6,30,0.33505850585058505
2017-06-20 00:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,0,6,45,0.33505850585058505
2017-06-20 01:00:00,NY,17,-73.9699508035784,40.767338770028026,1.0,1,1,6,0,0.38045454545454543
2017-06-20 01:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,1,6,15,0.38045454545454543
2017-06-20 01:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,1,6,30,0.38045454545454543
2017-06-20 01:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,1,6,45,0.38045454545454543
2017-06-20 02:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,2,6,0,0.2570454545454545
2017-06-20 02:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,2,6,15,0.2570454545454545
2017-06-20 02:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,2,6,30,0.2570454545454545
2017-06-20 02:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,2,6,45,0.2570454545454545
2017-06-20 03:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,3,6,0,0.20113636363636364
2017-06-20 03:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,3,6,15,0.20113636363636364
2017-06-20 03:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,3,6,30,0.20113636363636364
2017-06-20 03:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,3,6,45,0.20113636363636364
2017-06-20 04:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,4,6,0,0.16318181818181818
2017-06-20 04:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,4,6,15,0.16318181818181818
2017-06-20 04:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,4,6,30,0.16318181818181818
2017-06-20 04:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,4,6,45,0.16318181818181818
2017-06-20 05:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,5,6,0,0.3906818181818182
2017-06-20 05:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,5,6,15,0.3906818181818182
2017-06-20 05:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,5,6,30,0.3906818181818182
2017-06-20 05:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,5,6,45,0.3906818181818182
2017-06-20 06:00:00,NY,17,-73.9699508035784,40.767338770028026,1.0,1,6,6,0,1.7836363636363637
2017-06-20 06:15:00,NY,17,-73.9699508035784,40.767338770028026,2.0,1,6,6,15,1.7836363636363637
2017-06-20 06:30:00,NY,17,-73.9699508035784,40.767338770028026,1.0,1,6,6,30,1.7836363636363637
2017-06-20 06:45:00,NY,17,-73.9699508035784,40.767338770028026,4.0,1,6,6,45,1.7836363636363637
2017-06-20 07:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,7,6,0,2.4279545454545453
2017-06-20 07:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,7,6,15,2.4279545454545453
2017-06-20 07:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,7,6,30,2.4279545454545453
2017-06-20 07:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,7,6,45,2.4279545454545453
2017-06-20 08:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,8,6,0,2.4554545454545456
2017-06-20 08:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,8,6,15,2.4554545454545456
2017-06-20 08:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,8,6,30,2.4554545454545456
2017-06-20 08:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,8,6,45,2.4554545454545456
2017-06-20 09:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,9,6,0,2.368863636363636
2017-06-20 09:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,9,6,15,2.368863636363636
2017-06-20 09:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,9,6,30,2.368863636363636
2017-06-20 09:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,9,6,45,2.368863636363636
2017-06-20 10:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,10,6,0,2.7988636363636363
2017-06-20 10:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,10,6,15,2.7988636363636363
2017-06-20 10:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,10,6,30,2.7988636363636363
2017-06-20 10:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,10,6,45,2.7988636363636363
2017-06-20 11:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,11,6,0,2.795227272727273
2017-06-20 11:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,11,6,15,2.795227272727273
2017-06-20 11:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,11,6,30,2.795227272727273
2017-06-20 11:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,11,6,45,2.795227272727273
2017-06-20 12:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,12,6,0,2.8243181818181817
2017-06-20 12:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,12,6,15,2.8243181818181817
2017-06-20 12:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,12,6,30,2.8243181818181817
2017-06-20 12:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,12,6,45,2.8243181818181817
2017-06-20 13:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,13,6,0,2.7972727272727274
2017-06-20 13:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,13,6,15,2.7972727272727274
2017-06-20 13:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,13,6,30,2.7972727272727274
2017-06-20 13:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,13,6,45,2.7972727272727274
2017-06-20 14:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,14,6,0,2.5638636363636365
2017-06-20 14:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,14,6,15,2.5638636363636365
2017-06-20 14:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,14,6,30,2.5638636363636365
2017-06-20 14:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,14,6,45,2.5638636363636365
2017-06-20 15:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,15,6,0,2.768181818181818
2017-06-20 15:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,15,6,15,2.768181818181818
2017-06-20 15:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,15,6,30,2.768181818181818
2017-06-20 15:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,15,6,45,2.768181818181818
2017-06-20 16:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,16,6,0,2.5915909090909093
2017-06-20 16:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,16,6,15,2.5915909090909093
2017-06-20 16:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,16,6,30,2.5915909090909093
2017-06-20 16:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,16,6,45,2.5915909090909093
2017-06-20 17:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,17,6,0,2.7165909090909093
2017-06-20 17:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,17,6,15,2.7165909090909093
2017-06-20 17:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,17,6,30,2.7165909090909093
2017-06-20 17:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,17,6,45,2.7165909090909093
2017-06-20 18:00:00,NY,17,-73.9699508035784,40.767338770028026,1.0,1,18,6,0,2.2802272727272728
2017-06-20 18:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,18,6,15,2.2802272727272728
2017-06-20 18:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,18,6,30,2.2802272727272728
2017-06-20 18:45:00,NY,17,-73.9699508035784,40.767338770028026,4.0,1,18,6,45,2.2802272727272728
2017-06-20 19:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,19,6,0,0.515
2017-06-20 19:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,19,6,15,0.515
2017-06-20 19:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,19,6,30,0.515
2017-06-20 19:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,19,6,45,0.515
2017-06-20 20:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,20,6,0,1.1047727272727272
2017-06-20 20:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,20,6,15,1.1047727272727272
2017-06-20 20:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,20,6,30,1.1047727272727272
2017-06-20 20:45:00,NY,17,-73.9699508035784,40.767338770028026,1.0,1,20,6,45,1.1047727272727272
2017-06-20 21:00:00,NY,17,-73.9699508035784,40.767338770028026,4.0,1,21,6,0,1.1611363636363636
2017-06-20 21:15:00,NY,17,-73.9699508035784,40.767338770028026,1.0,1,21,6,15,1.1611363636363636
2017-06-20 21:30:00,NY,17,-73.9699508035784,40.767338770028026,1.0,1,21,6,30,1.1611363636363636
2017-06-20 21:45:00,NY,17,-73.9699508035784,40.767338770028026,2.0,1,21,6,45,1.1611363636363636
2017-06-20 22:00:00,NY,17,-73.9699508035784,40.767338770028026,2.0,1,22,6,0,0.6627272727272727
2017-06-20 22:15:00,NY,17,-73.9699508035784,40.767338770028026,4.0,1,22,6,15,0.6627272727272727
2017-06-20 22:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,22,6,30,0.6627272727272727
2017-06-20 22:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,22,6,45,0.6627272727272727
2017-06-20 23:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,23,6,0,0.4759090909090909
2017-06-20 23:15:00,NY,17,-73.9699508035784,40.767338770028026,4.0,1,23,6,15,0.4759090909090909
2017-06-20 23:30:00,NY,17,-73.9699508035784,40.767338770028026,3.0,1,23,6,30,0.4759090909090909
2017-06-20 23:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,1,23,6,45,0.4759090909090909
2017-06-21 00:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,0,6,0,0.6613636363636364
2017-06-21 00:15:00,NY,17,-73.9699508035784,40.767338770028026,1.0,2,0,6,15,0.6613636363636364
2017-06-21 00:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,0,6,30,0.6613636363636364
2017-06-21 00:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,0,6,45,0.6613636363636364
2017-06-21 01:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,1,6,0,0.48318181818181816
2017-06-21 01:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,1,6,15,0.48318181818181816
2017-06-21 01:30:00,NY,17,-73.9699508035784,40.767338770028026,1.0,2,1,6,30,0.48318181818181816
2017-06-21 01:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,1,6,45,0.48318181818181816
2017-06-21 02:00:00,NY,17,-73.9699508035784,40.767338770028026,1.0,2,2,6,0,0.43318181818181817
2017-06-21 02:15:00,NY,17,-73.9699508035784,40.767338770028026,1.0,2,2,6,15,0.43318181818181817
2017-06-21 02:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,2,6,30,0.43318181818181817
2017-06-21 02:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,2,6,45,0.43318181818181817
2017-06-21 03:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,3,6,0,0.31431818181818183
2017-06-21 03:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,3,6,15,0.31431818181818183
2017-06-21 03:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,3,6,30,0.31431818181818183
2017-06-21 03:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,3,6,45,0.31431818181818183
2017-06-21 04:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,4,6,0,0.1809090909090909
2017-06-21 04:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,4,6,15,0.1809090909090909
2017-06-21 04:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,4,6,30,0.1809090909090909
2017-06-21 04:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,4,6,45,0.1809090909090909
2017-06-21 05:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,5,6,0,0.2611363636363636
2017-06-21 05:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,5,6,15,0.2611363636363636
2017-06-21 05:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,5,6,30,0.2611363636363636
2017-06-21 05:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,5,6,45,0.2611363636363636
2017-06-21 06:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,6,6,0,1.6604545454545454
2017-06-21 06:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,6,6,15,1.6604545454545454
2017-06-21 06:30:00,NY,17,-73.9699508035784,40.767338770028026,1.0,2,6,6,30,1.6604545454545454
2017-06-21 06:45:00,NY,17,-73.9699508035784,40.767338770028026,3.0,2,6,6,45,1.6604545454545454
2017-06-21 07:00:00,NY,17,-73.9699508035784,40.767338770028026,5.0,2,7,6,0,2.3772727272727274
2017-06-21 07:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,7,6,15,2.3772727272727274
2017-06-21 07:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,7,6,30,2.3772727272727274
2017-06-21 07:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,7,6,45,2.3772727272727274
2017-06-21 08:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,8,6,0,2.377727272727273
2017-06-21 08:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,8,6,15,2.377727272727273
2017-06-21 08:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,8,6,30,2.377727272727273
2017-06-21 08:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,8,6,45,2.377727272727273
2017-06-21 09:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,9,6,0,2.4213636363636364
2017-06-21 09:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,9,6,15,2.4213636363636364
2017-06-21 09:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,9,6,30,2.4213636363636364
2017-06-21 09:45:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,9,6,45,2.4213636363636364
2017-06-21 10:00:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,10,6,0,2.789090909090909
2017-06-21 10:15:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,10,6,15,2.789090909090909
2017-06-21 10:30:00,NY,17,-73.9699508035784,40.767338770028026,0.0,2,10,6,30,2.789090909090909
